estrutura_linguagem memoria tamanho
queue_python 26680 3284
queue_python 68120 8464
queue_python 37312 4613
queue_python 30992 3823
queue_python 44096 5461
queue_python 28960 3569
queue_python 69688 8660
queue_python 78904 9812
queue_python 38576 4771
queue_python 52752 6543
queue_python 65072 8083
queue_python 55400 6874
queue_python 45584 5647
queue_python 18176 2221
queue_python 52160 6469
queue_python 44368 5495
queue_python 57832 7178
queue_python 66768 8295
queue_python 60024 7452
queue_python 32840 4054
queue_python 50456 6256
queue_python 66064 8207
queue_python 56264 6982
queue_python 69104 8587
queue_python 30824 3802
queue_python 64192 7973
queue_python 18328 2240
queue_python 16440 2004
queue_python 68192 8473
queue_python 68624 8527
queue_python 13616 1651
queue_python 58888 7310
queue_python 46056 5706
queue_python 34832 4303
queue_python 395408 49375
queue_python 237664 29657
queue_python 192624 24027
queue_python 282880 35309
queue_python 287016 35826
queue_python 601872 75183
queue_python 725448 90630
queue_python 557664 69657
queue_python 499352 62368
queue_python 642464 80257
queue_python 254800 31799
queue_python 372192 46473
queue_python 248912 31063
queue_python 160072 19958
queue_python 512840 64054
queue_python 396088 49460
queue_python 218664 27282
queue_python 538176 67221
queue_python 682552 85268
queue_python 174296 21736
queue_python 587816 73426
queue_python 147560 18394
queue_python 784008 97950
queue_python 100200 12474
queue_python 409416 51126
queue_python 674400 84249
queue_python 597656 74656
queue_python 179480 22384
queue_python 753272 94108
queue_python 103040 12829
queue_python 761928 95190
queue_python 671808 83925
queue_python 734472 91758
queue_python 628728 78540
queue_python 340888 42560
queue_python 236456 29506
queue_python 691344 86367
queue_python 319816 39926
queue_python 161608 20150
queue_python 212040 26454
queue_python 727896 90936
queue_python 284696 35536
queue_python 730368 91245
queue_python 413000 51574
queue_python 705408 88125
queue_python 351304 43862
queue_python 127656 15906
queue_python 221384 27622
queue_python 686632 85778
queue_python 588160 73469
queue_python 198104 24712
queue_python 640992 80073
queue_python 231472 28883
queue_python 533816 66676
queue_python 689456 86131
queue_python 676544 84517
queue_python 159320 19864
queue_python 378920 47314
queue_python 751520 93889
queue_python 290056 36206
queue_python 588576 73521
queue_python 417280 52109
queue_python 492584 61522
queue_python 192336 23991
queue_python 711368 88870
queue_python 735112 91838
queue_python 560872 70058
queue_python 275864 34432
queue_python 796856 99556
queue_python 426776 53296
queue_python 333888 41685
queue_python 372296 46486
queue_python 613056 76581
queue_python 745792 93173
queue_python 573800 71674
queue_python 381936 47691
queue_python 486648 60780
queue_python 738128 92215
queue_python 710304 88737
queue_python 726536 90766
queue_python 234304 29237
queue_python 407696 50911
queue_python 623656 77906
queue_python 332256 41481
queue_python 785208 98100
queue_python 241384 30122
queue_python 178584 22272
queue_python 601752 75168
queue_python 149080 18584
queue_python 501832 62678
queue_python 159400 19874
queue_python 767584 95897
queue_python 126824 15802
queue_python 725672 90658
queue_python 723288 90360
queue_python 578312 72238
queue_python 472024 58952
queue_python 709584 88647
queue_python 702040 87704
queue_python 666400 83249
queue_python 3385552 423125
queue_python 6172552 771518
queue_python 2447152 305843
queue_python 3572368 446495
queue_python 1419632 177403
queue_python 1637408 204625
queue_python 6167160 770844
queue_python 1284920 160564
queue_python 1505240 188104
queue_python 5718096 714711
queue_python 7666120 958214
queue_python 6737528 842140
queue_python 7414056 926706
queue_python 3544816 443051
queue_python 917832 114678
queue_python 1648368 205995
queue_python 6948824 868552
queue_python 4667160 583344
queue_python 3808344 475992
queue_python 962656 120281
queue_python 4916760 614544
queue_python 2708584 338522
queue_python 7133928 891690
queue_python 5128392 640998
queue_python 849248 106105
queue_python 4447704 555912
queue_python 2285544 285642
queue_python 6351536 793891
queue_python 2934288 366735
queue_python 7243120 905339
queue_python 3102104 387712
queue_python 6105016 763076
queue_python 7064560 883019
queue_python 4805816 600676
queue_python 3880416 485001
queue_python 5901216 737601
queue_python 3118560 389769
queue_python 1694888 211810
queue_python 877792 109673
queue_python 7580752 947543
queue_python 3249336 406116
queue_python 2035728 254415
queue_python 2808520 351014
queue_python 963328 120365
queue_python 2250000 281199
queue_python 5651080 706334
queue_python 7802624 975277
queue_python 6028440 753504
queue_python 3335520 416889
queue_python 2174520 271764
queue_python 6973784 871672
queue_python 2629440 328629
queue_python 2052984 256572
queue_python 7195864 899432
queue_python 6521112 815088
queue_python 3483184 435347
queue_python 4160256 519981
queue_python 2168440 271004
queue_python 3392144 423967
queue_python 3597152 449593
queue_python 3107072 388333
queue_python 5356056 669456
queue_python 6752728 844040
queue_python 3108296 388486
queue_python 5537576 692146
queue_python 6325336 790616
queue_python 4265328 533115
queue_python 4805672 600658
queue_python 4170568 521270
queue_python 1610224 201227
queue_python 2230512 278763
queue_python 4285616 535651
queue_python 2679504 334887
queue_python 2879656 359906
queue_python 2712464 339007
queue_python 1364488 170510
queue_python 7056512 882013
queue_python 6611864 826432
queue_python 6958024 869702
queue_python 4408216 550976
queue_python 3414808 426800
queue_python 5279072 659833
queue_python 2878456 359756
queue_python 3686624 460777
queue_python 7513064 939082
queue_python 7636888 954560
queue_python 6920528 865015
queue_python 1033488 129135
queue_python 7571856 946431
queue_python 4907024 613327
queue_python 1118856 139806
queue_python 2243456 280381
queue_python 3889096 486086
queue_python 7344256 917981
queue_python 6145760 768169
queue_python 4232088 528960
queue_python 1341368 167620
queue_python 1683632 210403
queue_python 4840008 604950
queue_python 3269512 408638
queue_cpp 94 216
queue_cpp 97 454
queue_cpp 97 410
queue_cpp 95 259
queue_cpp 102 825
queue_cpp 93 79
queue_cpp 94 231
queue_cpp 94 164
queue_cpp 103 912
queue_cpp 103 999
queue_cpp 101 722
queue_cpp 94 208
queue_cpp 96 319
queue_cpp 101 743
queue_cpp 100 601
queue_cpp 100 638
queue_cpp 100 635
queue_cpp 97 504
queue_cpp 101 654
queue_cpp 93 102
queue_cpp 97 478
queue_cpp 102 864
queue_cpp 92 31
queue_cpp 93 106
queue_cpp 97 502
queue_cpp 101 674
queue_cpp 96 349
queue_cpp 97 435
queue_cpp 96 382
queue_cpp 102 879
queue_cpp 99 524
queue_cpp 94 246
queue_cpp 102 851
queue_cpp 102 882
queue_cpp 94 147
queue_cpp 100 568
queue_cpp 102 902
queue_cpp 94 235
queue_cpp 100 540
queue_cpp 100 589
queue_cpp 101 735
queue_cpp 100 617
queue_cpp 102 844
queue_cpp 96 276
queue_cpp 92 45
queue_cpp 92 17
queue_cpp 96 372
queue_cpp 102 885
queue_cpp 97 481
queue_cpp 101 776
queue_cpp 94 219
queue_cpp 94 197
queue_cpp 100 648
queue_cpp 102 844
queue_cpp 103 953
queue_cpp 100 628
queue_cpp 101 688
queue_cpp 101 665
queue_cpp 102 814
queue_cpp 100 591
queue_cpp 102 883
queue_cpp 94 151
queue_cpp 96 299
queue_cpp 101 772
queue_cpp 96 304
queue_cpp 99 517
queue_cpp 97 501
queue_cpp 103 999
queue_cpp 94 221
queue_cpp 97 496
queue_cpp 94 195
queue_cpp 94 220
queue_cpp 93 110
queue_cpp 97 397
queue_cpp 92 54
queue_cpp 101 657
queue_cpp 93 135
queue_cpp 93 131
queue_cpp 101 773
queue_cpp 101 738
queue_cpp 100 619
queue_cpp 102 782
queue_cpp 101 695
queue_cpp 96 393
queue_cpp 101 765
queue_cpp 103 987
queue_cpp 102 877
queue_cpp 102 884
queue_cpp 101 727
queue_cpp 96 348
queue_cpp 97 423
queue_cpp 94 248
queue_cpp 97 485
queue_cpp 93 121
queue_cpp 103 981
queue_cpp 103 940
queue_cpp 102 863
queue_cpp 94 249
queue_cpp 94 213
queue_cpp 100 607
queue_cpp 244 8108
queue_cpp 233 6731
queue_cpp 230 6249
queue_cpp 172 1909
queue_cpp 183 2308
queue_cpp 234 6797
queue_cpp 291 9989
queue_cpp 241 7692
queue_cpp 227 5941
queue_cpp 228 6001
queue_cpp 227 5941
queue_cpp 233 6729
queue_cpp 190 3278
queue_cpp 278 8357
queue_cpp 282 8912
queue_cpp 277 8263
queue_cpp 172 1988
queue_cpp 195 3919
queue_cpp 281 8683
queue_cpp 229 6119
queue_cpp 220 4974
queue_cpp 282 8842
queue_cpp 191 3338
queue_cpp 230 6261
queue_cpp 185 2602
queue_cpp 286 9414
queue_cpp 279 8470
queue_cpp 224 5559
queue_cpp 220 5064
queue_cpp 195 3894
queue_cpp 219 4907
queue_cpp 215 4339
queue_cpp 165 1105
queue_cpp 214 4236
queue_cpp 231 6457
queue_cpp 184 2463
queue_cpp 236 7031
queue_cpp 194 3771
queue_cpp 170 1698
queue_cpp 195 3848
queue_cpp 193 3620
queue_cpp 166 1181
queue_cpp 236 7100
queue_cpp 214 4301
queue_cpp 244 8118
queue_cpp 214 4216
queue_cpp 189 3090
queue_cpp 282 8807
queue_cpp 288 9637
queue_cpp 187 2877
queue_cpp 283 9039
queue_cpp 241 7768
queue_cpp 182 2219
queue_cpp 194 3734
queue_cpp 241 7720
queue_cpp 244 8073
queue_cpp 194 3688
queue_cpp 226 5768
queue_cpp 194 3738
queue_cpp 219 4867
queue_cpp 194 3793
queue_cpp 181 2085
queue_cpp 234 6801
queue_cpp 190 3223
queue_cpp 225 5625
queue_cpp 171 1768
queue_cpp 190 3284
queue_cpp 279 8464
queue_cpp 217 4613
queue_cpp 195 3823
queue_cpp 223 5461
queue_cpp 193 3569
queue_cpp 280 8660
queue_cpp 289 9812
queue_cpp 218 4771
queue_cpp 232 6543
queue_cpp 244 8083
queue_cpp 234 6874
queue_cpp 225 5647
queue_cpp 182 2221
queue_cpp 231 6469
queue_cpp 224 5495
queue_cpp 237 7178
queue_cpp 278 8295
queue_cpp 239 7452
queue_cpp 196 4054
queue_cpp 230 6256
queue_cpp 277 8207
queue_cpp 235 6982
queue_cpp 280 8587
queue_cpp 194 3802
queue_cpp 243 7973
queue_cpp 182 2240
queue_cpp 172 2004
queue_cpp 279 8473
queue_cpp 279 8527
queue_cpp 170 1651
queue_cpp 238 7310
queue_cpp 225 5706
queue_cpp 214 4303
queue_cpp 1750 49375
queue_cpp 1468 29657
queue_cpp 1424 24027
queue_cpp 1640 35309
queue_cpp 1644 35826
queue_cpp 2208 75183
queue_cpp 2329 90630
queue_cpp 2165 69657
queue_cpp 1852 62368
queue_cpp 2248 80257
queue_cpp 1485 31799
queue_cpp 1728 46473
queue_cpp 1479 31063
queue_cpp 1393 19958
queue_cpp 1865 64054
queue_cpp 1751 49460
queue_cpp 1450 27282
queue_cpp 2146 67221
queue_cpp 2287 85268
queue_cpp 1406 21736
queue_cpp 2194 73426
queue_cpp 1380 18394
queue_cpp 2386 97950
queue_cpp 1270 12474
queue_cpp 1764 51126
queue_cpp 2279 84249
queue_cpp 2204 74656
queue_cpp 1411 22384
queue_cpp 2356 94108
queue_cpp 1273 12829
queue_cpp 2364 95190
queue_cpp 2276 83925
queue_cpp 2337 91758
queue_cpp 2234 78540
queue_cpp 1697 42560
queue_cpp 1467 29506
queue_cpp 2295 86367
queue_cpp 1677 39926
queue_cpp 1394 20150
queue_cpp 1443 26454
queue_cpp 2331 90936
queue_cpp 1642 35536
queue_cpp 2333 91245
queue_cpp 1768 51574
queue_cpp 2309 88125
queue_cpp 1707 43862
queue_cpp 1297 15906
queue_cpp 1452 27622
queue_cpp 2291 85778
queue_cpp 2195 73469
queue_cpp 1430 24712
queue_cpp 2246 80073
queue_cpp 1462 28883
queue_cpp 2142 66676
queue_cpp 2294 86131
queue_cpp 2281 84517
queue_cpp 1392 19864
queue_cpp 1734 47314
queue_cpp 2354 93889
queue_cpp 1647 36206
queue_cpp 2195 73521
queue_cpp 1772 52109
queue_cpp 1845 61522
queue_cpp 1424 23991
queue_cpp 2315 88870
queue_cpp 2338 91838
queue_cpp 2168 70058
queue_cpp 1634 34432
queue_cpp 2398 99556
queue_cpp 1781 53296
queue_cpp 1690 41685
queue_cpp 1728 46486
queue_cpp 2219 76581
queue_cpp 2349 93173
queue_cpp 2181 71674
queue_cpp 1737 47691
queue_cpp 1839 60780
queue_cpp 2341 92215
queue_cpp 2314 88737
queue_cpp 2330 90766
queue_cpp 1465 29237
queue_cpp 1762 50911
queue_cpp 2229 77906
queue_cpp 1689 41481
queue_cpp 2387 98100
queue_cpp 1472 30122
queue_cpp 1411 22272
queue_cpp 2208 75168
queue_cpp 1382 18584
queue_cpp 1854 62678
queue_cpp 1392 19874
queue_cpp 2370 95897
queue_cpp 1296 15802
queue_cpp 2329 90658
queue_cpp 2327 90360
queue_cpp 2185 72238
queue_cpp 1825 58952
queue_cpp 2313 88647
queue_cpp 2306 87704
queue_cpp 2271 83249
queue_cpp 13629 423125
queue_cpp 18399 771518
queue_cpp 12713 305843
queue_cpp 13812 446495
queue_cpp 10686 177403
queue_cpp 10898 204625
queue_cpp 18394 770844
queue_cpp 10554 160564
queue_cpp 10769 188104
queue_cpp 17955 714711
queue_cpp 19858 958214
queue_cpp 18951 842140
queue_cpp 19612 926706
queue_cpp 13785 443051
queue_cpp 9684 114678
queue_cpp 10909 205995
queue_cpp 19157 868552
queue_cpp 16929 583344
queue_cpp 14042 475992
queue_cpp 9727 120281
queue_cpp 17173 614544
queue_cpp 12968 338522
queue_cpp 19338 891690
queue_cpp 17380 640998
queue_cpp 9617 106105
queue_cpp 16715 555912
queue_cpp 12555 285642
queue_cpp 18574 793891
queue_cpp 13189 366735
queue_cpp 19445 905339
queue_cpp 13353 387712
queue_cpp 18333 763076
queue_cpp 19270 883019
queue_cpp 17065 600676
queue_cpp 14113 485001
queue_cpp 18134 737601
queue_cpp 13369 389769
queue_cpp 10954 211810
queue_cpp 9645 109673
queue_cpp 19774 947543
queue_cpp 13497 406116
queue_cpp 11287 254415
queue_cpp 13066 351014
queue_cpp 9728 120365
queue_cpp 12521 281199
queue_cpp 17890 706334
queue_cpp 19991 975277
queue_cpp 18258 753504
queue_cpp 13581 416889
queue_cpp 12447 271764
queue_cpp 19182 871672
queue_cpp 12891 328629
queue_cpp 11304 256572
queue_cpp 19399 899432
queue_cpp 18740 815088
queue_cpp 13725 435347
queue_cpp 14386 519981
queue_cpp 12441 271004
queue_cpp 13636 423967
queue_cpp 13836 449593
queue_cpp 13358 388333
queue_cpp 17602 669456
queue_cpp 18966 844040
queue_cpp 13359 388486
queue_cpp 17779 692146
queue_cpp 18548 790616
queue_cpp 16537 533115
queue_cpp 17064 600658
queue_cpp 14396 521270
queue_cpp 10872 201227
queue_cpp 12502 278763
queue_cpp 16557 535651
queue_cpp 12940 334887
queue_cpp 13135 359906
queue_cpp 12972 339007
queue_cpp 10632 170510
queue_cpp 19262 882013
queue_cpp 18828 826432
queue_cpp 19166 869702
queue_cpp 16676 550976
queue_cpp 13658 426800
queue_cpp 17527 659833
queue_cpp 13134 359756
queue_cpp 13924 460777
queue_cpp 19708 939082
queue_cpp 19829 954560
queue_cpp 19130 865015
queue_cpp 9797 129135
queue_cpp 19766 946431
queue_cpp 17163 613327
queue_cpp 10392 139806
queue_cpp 12514 280381
queue_cpp 14121 486086
queue_cpp 19543 917981
queue_cpp 18373 768169
queue_cpp 16504 528960
queue_cpp 10609 167620
queue_cpp 10944 210403
queue_cpp 17098 604950
queue_cpp 13516 408638
